"id","user_id","unix_in_ms","ibi"
185020626,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556373781,527
185020625,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556373254,527
185020624,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556372724,530
185020623,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556372191,533
185020622,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556370658,527
185020621,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556370135,523
185020620,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556369599,536
185020619,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556369060,539
185020618,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556368519,541
185020617,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556367972,545
185020616,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556367411,561
185020615,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556366851,560
185020614,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556366287,490
185020613,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556365759,528
185020612,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556365202,557
185020611,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556364632,570
185020610,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556363491,570
185020609,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556362916,575
185020608,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556362345,571
185020607,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556361768,577
185020606,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556361191,577
185020605,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556359616,569
185020604,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556359067,549
185020603,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556358545,522
185020602,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556358012,533
185020601,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556356911,552
185020600,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556356363,548
185020599,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556355804,559
185020598,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556355232,572
185020597,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556354662,570
185020596,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556354085,573
185020595,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556353508,577
185020594,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556352919,589
185020593,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556352284,635
185020592,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556351594,690
185020591,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556350977,615
185020590,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556350381,596
185020589,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556349785,596
185020588,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556349192,593
185020587,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556348669,523
185020586,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556348155,511
185020585,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556347618,537
185020584,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556347083,535
185020583,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556346361,584
185020582,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556345780,581
