"id","user_id","unix_in_ms","ibi"
36936192,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173548952,595
36936191,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173547749,607
36936190,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173547140,609
36936189,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173546532,608
36936188,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173545928,604
36936187,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173545323,605
36936186,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173544710,606
36936185,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173544104,606
36936184,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173543498,606
36936183,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173542888,610
36936182,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173542271,617
36936181,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173541634,632
36936180,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173541014,620
36936179,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173540417,597
36936178,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173539832,585
36936177,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173539244,588
36936176,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173538647,591
36936175,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173538064,583
36936174,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173537490,574
36936173,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173536928,562
36936172,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173536401,527
36936171,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173534803,594
36936170,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173534213,590
36936169,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173533640,573
36936168,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173533073,567
36936167,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173532503,568
36936166,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173531934,569
36936165,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173531364,570
36936164,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173530792,572
36936163,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173530218,574
36936162,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173529640,573
36936161,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173529074,566
36936160,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173528510,564
36936159,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173527960,550
36936158,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173527415,545
36936157,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173525860,556
36936156,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173525293,567
36936155,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173524721,572
36936154,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173524144,577
36936153,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173523573,571
36936152,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173523003,569
36936151,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173522436,567
36936150,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173521872,564
36936149,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173521211,547
36936148,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173520654,557
36936147,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173520081,573
36936146,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173519504,577
36936145,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173518936,568
36936144,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173517522,557
36936143,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173516968,554
36936142,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173516411,557
36936141,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173514859,556
36936140,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173514305,554
36936139,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173513755,550
36936138,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173513154,531
36936137,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173512618,536
36936136,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173512079,539
36936135,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173511536,543
36936134,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173510979,557
36936133,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173510413,560
36936132,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173509853,560
36936131,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173509291,562
36936130,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173508728,563
36936129,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173508168,560
36936128,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173507607,556
36936127,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173507054,553
36936126,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173506507,547
36936125,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173505968,539
36936124,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173505430,538
36936123,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173503884,545
36936122,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173503329,555
36936121,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173502759,570
36936120,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173502077,553
36936119,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173501536,541
36936118,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173500993,543
36936117,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173500448,545
36936116,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173499912,536
36936115,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637173499370,541
