"id","user_id","unix_in_ms","ibi"
38091846,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170898113,631
38091845,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170897454,659
38091844,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170896780,674
38091843,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170896104,676
38091842,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170895091,614
38091841,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170894416,675
38091840,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170893736,680
38091839,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170893067,666
38091838,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170892405,662
38091837,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170891759,646
38091836,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170891096,663
38091835,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170889767,657
38091834,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170889131,636
38091833,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170888484,647
38091832,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170887816,668
38091831,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170887141,675
38091830,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170886457,680
38091829,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170885771,686
38091828,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170885077,694
38091827,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170884368,709
38091826,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170883658,710
38091825,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170882997,657
38091824,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170882313,684
38091823,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170881633,680
38091822,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170880944,689
38091821,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170880258,686
38091820,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170879551,705
38091819,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170878829,722
38091818,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170878129,700
38091817,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170877456,673
38091816,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170876809,647
38091815,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170875151,656
38091814,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170874463,688
38091813,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170873769,694
38091812,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170872670,716
38091811,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170871995,675
38091810,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170871354,641
38091809,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170870712,642
38091808,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170869429,644
38091807,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170868787,642
38091806,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170868145,642
38091805,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170867504,641
38091804,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170866864,640
38091803,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170866214,641
38091802,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170865574,640
38091801,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170864937,637
38091800,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170864304,633
38091799,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170863673,631
38091798,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170862045,630
38091797,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170861416,629
38091796,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170860782,634
38091795,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170860128,654
38091794,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170858838,689
38091793,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170858152,686
38091792,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170857473,679
38091791,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170856792,681
38091790,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170856107,685
38091789,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170855404,694
38091788,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170854693,711
38091787,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170853978,715
38091786,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170853240,738
38091785,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170852422,818
38091784,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170850812,718
38091783,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170850204,608
38091782,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170849616,588
38091781,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170848960,656
38091780,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170848324,636
38091779,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170847760,563
38091778,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1637170847194,566
