"id","user_id","unix_in_ms","ibi"
185020931,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556575831,568
185020930,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556575261,570
185020929,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556574689,572
185020928,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556574116,573
185020927,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556573543,573
185020926,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556572968,571
185020925,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556572412,556
185020924,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556571862,550
185020923,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556571373,446
185020922,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556570843,530
185020921,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556570277,566
185020920,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556569716,561
185020919,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556568603,557
185020918,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556568047,556
185020917,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556567487,560
185020916,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556566924,563
185020915,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556566356,568
185020914,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556564778,573
185020913,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556564208,570
185020912,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556563641,567
185020911,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556563076,565
185020910,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556562515,561
185020909,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556561958,554
185020908,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643556561414,544
