"id","userid","time","ibi"
96647731,"44a31946-60f2-4da3-9edf-a1c278288579",1640116662999,627
96647730,"44a31946-60f2-4da3-9edf-a1c278288579",1640116662368,630
96647729,"44a31946-60f2-4da3-9edf-a1c278288579",1640116661828,633
96647728,"44a31946-60f2-4da3-9edf-a1c278288579",1640116661199,628
96647727,"44a31946-60f2-4da3-9edf-a1c278288579",1640116660483,613
96647726,"44a31946-60f2-4da3-9edf-a1c278288579",1640116659938,594
96647725,"44a31946-60f2-4da3-9edf-a1c278288579",1640116659219,612
96647724,"44a31946-60f2-4da3-9edf-a1c278288579",1640116658679,644
96647723,"44a31946-60f2-4da3-9edf-a1c278288579",1640116657958,628
96647722,"44a31946-60f2-4da3-9edf-a1c278288579",1640116657418,614
96647721,"44a31946-60f2-4da3-9edf-a1c278288579",1640116656878,604
96647720,"44a31946-60f2-4da3-9edf-a1c278288579",1640116656159,621
96647719,"44a31946-60f2-4da3-9edf-a1c278288579",1640116655619,612
96647718,"44a31946-60f2-4da3-9edf-a1c278288579",1640116654989,595
96647717,"44a31946-60f2-4da3-9edf-a1c278288579",1640116654358,582
96647716,"44a31946-60f2-4da3-9edf-a1c278288579",1640116653728,600
96647715,"44a31946-60f2-4da3-9edf-a1c278288579",1640116653189,647
96647714,"44a31946-60f2-4da3-9edf-a1c278288579",1640116652559,653
96647713,"44a31946-60f2-4da3-9edf-a1c278288579",1640116651839,641
96647712,"44a31946-60f2-4da3-9edf-a1c278288579",1640116651298,643
96647711,"44a31946-60f2-4da3-9edf-a1c278288579",1640116650579,651
96647710,"44a31946-60f2-4da3-9edf-a1c278288579",1640116650040,661
96647709,"44a31946-60f2-4da3-9edf-a1c278288579",1640116649319,668
96647708,"44a31946-60f2-4da3-9edf-a1c278288579",1640116648599,674
96647707,"44a31946-60f2-4da3-9edf-a1c278288579",1640116648058,685
96647706,"44a31946-60f2-4da3-9edf-a1c278288579",1640116647249,686
96647705,"44a31946-60f2-4da3-9edf-a1c278288579",1640116646619,683
96647704,"44a31946-60f2-4da3-9edf-a1c278288579",1640116645898,691
96647703,"44a31946-60f2-4da3-9edf-a1c278288579",1640116645178,679
96647702,"44a31946-60f2-4da3-9edf-a1c278288579",1640116644548,681
96647701,"44a31946-60f2-4da3-9edf-a1c278288579",1640116643828,681
96647700,"44a31946-60f2-4da3-9edf-a1c278288579",1640116643199,673
96647699,"44a31946-60f2-4da3-9edf-a1c278288579",1640116642479,672
96647698,"44a31946-60f2-4da3-9edf-a1c278288579",1640116641848,679
96647697,"44a31946-60f2-4da3-9edf-a1c278288579",1640116641128,672
96647696,"44a31946-60f2-4da3-9edf-a1c278288579",1640116640409,668
96647695,"44a31946-60f2-4da3-9edf-a1c278288579",1640116639868,665
96647694,"44a31946-60f2-4da3-9edf-a1c278288579",1640116639148,666
96647693,"44a31946-60f2-4da3-9edf-a1c278288579",1640116638428,668
96647692,"44a31946-60f2-4da3-9edf-a1c278288579",1640116637798,673
96647691,"44a31946-60f2-4da3-9edf-a1c278288579",1640116637168,674
96647690,"44a31946-60f2-4da3-9edf-a1c278288579",1640116636451,668
96647689,"44a31946-60f2-4da3-9edf-a1c278288579",1640116635727,664
96647688,"44a31946-60f2-4da3-9edf-a1c278288579",1640116635188,661
96647687,"44a31946-60f2-4da3-9edf-a1c278288579",1640116634468,655
96647686,"44a31946-60f2-4da3-9edf-a1c278288579",1640116633838,650
96647685,"44a31946-60f2-4da3-9edf-a1c278288579",1640116633119,650
96647684,"44a31946-60f2-4da3-9edf-a1c278288579",1640116632578,664
96647683,"44a31946-60f2-4da3-9edf-a1c278288579",1640116631858,661
96647682,"44a31946-60f2-4da3-9edf-a1c278288579",1640116631227,661
96647681,"44a31946-60f2-4da3-9edf-a1c278288579",1640116630509,660
96647680,"44a31946-60f2-4da3-9edf-a1c278288579",1640116629878,663
96647679,"44a31946-60f2-4da3-9edf-a1c278288579",1640116629158,665
96647678,"44a31946-60f2-4da3-9edf-a1c278288579",1640116628528,666
96647677,"44a31946-60f2-4da3-9edf-a1c278288579",1640116627898,664
96647676,"44a31946-60f2-4da3-9edf-a1c278288579",1640116627178,668
96647675,"44a31946-60f2-4da3-9edf-a1c278288579",1640116626548,676
96647674,"44a31946-60f2-4da3-9edf-a1c278288579",1640116625830,680
96647673,"44a31946-60f2-4da3-9edf-a1c278288579",1640116625198,677
96647672,"44a31946-60f2-4da3-9edf-a1c278288579",1640116624478,671
96647671,"44a31946-60f2-4da3-9edf-a1c278288579",1640116623847,661
96647670,"44a31946-60f2-4da3-9edf-a1c278288579",1640116623218,647
96647669,"44a31946-60f2-4da3-9edf-a1c278288579",1640116622498,637
96647668,"44a31946-60f2-4da3-9edf-a1c278288579",1640116621867,647
96647667,"44a31946-60f2-4da3-9edf-a1c278288579",1640116621237,658
96647666,"44a31946-60f2-4da3-9edf-a1c278288579",1640116620609,667
96647665,"44a31946-60f2-4da3-9edf-a1c278288579",1640116619888,678
96647664,"44a31946-60f2-4da3-9edf-a1c278288579",1640116619258,681
96647663,"44a31946-60f2-4da3-9edf-a1c278288579",1640116618627,695
96647662,"44a31946-60f2-4da3-9edf-a1c278288579",1640116617909,782
96647661,"44a31946-60f2-4da3-9edf-a1c278288579",1640116617188,831
96647660,"44a31946-60f2-4da3-9edf-a1c278288579",1640116616288,759
96647659,"44a31946-60f2-4da3-9edf-a1c278288579",1640116615481,752
96647658,"44a31946-60f2-4da3-9edf-a1c278288579",1640116614850,763
96647657,"44a31946-60f2-4da3-9edf-a1c278288579",1640116614037,933
96647656,"44a31946-60f2-4da3-9edf-a1c278288579",1640116613048,824
96647655,"44a31946-60f2-4da3-9edf-a1c278288579",1640116612148,809
96647654,"44a31946-60f2-4da3-9edf-a1c278288579",1640116611433,809
96647653,"44a31946-60f2-4da3-9edf-a1c278288579",1640116610618,791
96647652,"44a31946-60f2-4da3-9edf-a1c278288579",1640116609898,828
96647651,"44a31946-60f2-4da3-9edf-a1c278288579",1640116608998,823
96647650,"44a31946-60f2-4da3-9edf-a1c278288579",1640116608187,769
96647649,"44a31946-60f2-4da3-9edf-a1c278288579",1640116607378,777
96647648,"44a31946-60f2-4da3-9edf-a1c278288579",1640116606658,745
96647647,"44a31946-60f2-4da3-9edf-a1c278288579",1640116605938,769
96647646,"44a31946-60f2-4da3-9edf-a1c278288579",1640116605040,773
96647645,"44a31946-60f2-4da3-9edf-a1c278288579",1640116604318,756
96647644,"44a31946-60f2-4da3-9edf-a1c278288579",1640116603598,708
96647643,"44a31946-60f2-4da3-9edf-a1c278288579",1640116602967,733
96647642,"44a31946-60f2-4da3-9edf-a1c278288579",1640116602172,713
96647641,"44a31946-60f2-4da3-9edf-a1c278288579",1640116601439,667
96647640,"44a31946-60f2-4da3-9edf-a1c278288579",1640116600718,587
96647639,"44a31946-60f2-4da3-9edf-a1c278288579",1640116600178,666
96647638,"44a31946-60f2-4da3-9edf-a1c278288579",1640116599462,705
96647637,"44a31946-60f2-4da3-9edf-a1c278288579",1640116598738,708
96647636,"44a31946-60f2-4da3-9edf-a1c278288579",1640116598108,677
96647635,"44a31946-60f2-4da3-9edf-a1c278288579",1640116597388,673
96647634,"44a31946-60f2-4da3-9edf-a1c278288579",1640116596667,704
96647633,"44a31946-60f2-4da3-9edf-a1c278288579",1640116596038,716
96647632,"44a31946-60f2-4da3-9edf-a1c278288579",1640116595318,723
96647631,"44a31946-60f2-4da3-9edf-a1c278288579",1640116594598,721
96647630,"44a31946-60f2-4da3-9edf-a1c278288579",1640116593878,748
96647629,"44a31946-60f2-4da3-9edf-a1c278288579",1640116592168,736
96647628,"44a31946-60f2-4da3-9edf-a1c278288579",1640116591447,724
96647627,"44a31946-60f2-4da3-9edf-a1c278288579",1640116590728,723
96647626,"44a31946-60f2-4da3-9edf-a1c278288579",1640116590008,702
96647625,"44a31946-60f2-4da3-9edf-a1c278288579",1640116589287,688
96647624,"44a31946-60f2-4da3-9edf-a1c278288579",1640116588568,680
96647623,"44a31946-60f2-4da3-9edf-a1c278288579",1640116587848,672
96647622,"44a31946-60f2-4da3-9edf-a1c278288579",1640116587218,697
96647621,"44a31946-60f2-4da3-9edf-a1c278288579",1640116586499,705
96647620,"44a31946-60f2-4da3-9edf-a1c278288579",1640116585868,729
96647619,"44a31946-60f2-4da3-9edf-a1c278288579",1640116585147,734
96647618,"44a31946-60f2-4da3-9edf-a1c278288579",1640116584338,738
96647617,"44a31946-60f2-4da3-9edf-a1c278288579",1640116583617,754
96647616,"44a31946-60f2-4da3-9edf-a1c278288579",1640116582898,777
96647615,"44a31946-60f2-4da3-9edf-a1c278288579",1640116582087,758
96647614,"44a31946-60f2-4da3-9edf-a1c278288579",1640116581278,750
96647613,"44a31946-60f2-4da3-9edf-a1c278288579",1640116580558,793
96647612,"44a31946-60f2-4da3-9edf-a1c278288579",1640116578847,744
96647611,"44a31946-60f2-4da3-9edf-a1c278288579",1640116578128,731
96647610,"44a31946-60f2-4da3-9edf-a1c278288579",1640116577318,729
96647609,"44a31946-60f2-4da3-9edf-a1c278288579",1640116576687,726
96647608,"44a31946-60f2-4da3-9edf-a1c278288579",1640116575878,674
96647607,"44a31946-60f2-4da3-9edf-a1c278288579",1640116575157,661
96647606,"44a31946-60f2-4da3-9edf-a1c278288579",1640116574528,686
96647605,"44a31946-60f2-4da3-9edf-a1c278288579",1640116573897,792
96647604,"44a31946-60f2-4da3-9edf-a1c278288579",1640116572188,734
96647603,"44a31946-60f2-4da3-9edf-a1c278288579",1640116571377,699
96647602,"44a31946-60f2-4da3-9edf-a1c278288579",1640116570658,702
96647601,"44a31946-60f2-4da3-9edf-a1c278288579",1640116570028,715
96647600,"44a31946-60f2-4da3-9edf-a1c278288579",1640116569308,710
96647599,"44a31946-60f2-4da3-9edf-a1c278288579",1640116568228,676
96647598,"44a31946-60f2-4da3-9edf-a1c278288579",1640116567598,697
96647597,"44a31946-60f2-4da3-9edf-a1c278288579",1640116566877,666
96647596,"44a31946-60f2-4da3-9edf-a1c278288579",1640116566247,698
96647595,"44a31946-60f2-4da3-9edf-a1c278288579",1640116565527,779
96647594,"44a31946-60f2-4da3-9edf-a1c278288579",1640116564807,814
96647593,"44a31946-60f2-4da3-9edf-a1c278288579",1640116563998,740
96647592,"44a31946-60f2-4da3-9edf-a1c278288579",1640116563187,729
96647591,"44a31946-60f2-4da3-9edf-a1c278288579",1640116562467,726
96647590,"44a31946-60f2-4da3-9edf-a1c278288579",1640116561748,744
96647589,"44a31946-60f2-4da3-9edf-a1c278288579",1640116561027,786
96647588,"44a31946-60f2-4da3-9edf-a1c278288579",1640116560217,764
96647587,"44a31946-60f2-4da3-9edf-a1c278288579",1640116559497,723
96647586,"44a31946-60f2-4da3-9edf-a1c278288579",1640116558687,705
96647585,"44a31946-60f2-4da3-9edf-a1c278288579",1640116557967,746
96647584,"44a31946-60f2-4da3-9edf-a1c278288579",1640116557247,834
96647583,"44a31946-60f2-4da3-9edf-a1c278288579",1640116556437,771
96647582,"44a31946-60f2-4da3-9edf-a1c278288579",1640116555627,722
96647581,"44a31946-60f2-4da3-9edf-a1c278288579",1640116554997,652
96647580,"44a31946-60f2-4da3-9edf-a1c278288579",1640116554278,660
96647579,"44a31946-60f2-4da3-9edf-a1c278288579",1640116553557,704
96647578,"44a31946-60f2-4da3-9edf-a1c278288579",1640116552927,707
96647577,"44a31946-60f2-4da3-9edf-a1c278288579",1640116552207,694
96647576,"44a31946-60f2-4da3-9edf-a1c278288579",1640116551486,673
96647575,"44a31946-60f2-4da3-9edf-a1c278288579",1640116550857,660
96647574,"44a31946-60f2-4da3-9edf-a1c278288579",1640116550137,687
96647573,"44a31946-60f2-4da3-9edf-a1c278288579",1640116549507,710
96647572,"44a31946-60f2-4da3-9edf-a1c278288579",1640116548787,715
96647571,"44a31946-60f2-4da3-9edf-a1c278288579",1640116548066,719
96647570,"44a31946-60f2-4da3-9edf-a1c278288579",1640116547347,733
96647569,"44a31946-60f2-4da3-9edf-a1c278288579",1640116546627,689
96647568,"44a31946-60f2-4da3-9edf-a1c278288579",1640116545907,745
96647567,"44a31946-60f2-4da3-9edf-a1c278288579",1640116545186,769
96647566,"44a31946-60f2-4da3-9edf-a1c278288579",1640116544381,765
96647565,"44a31946-60f2-4da3-9edf-a1c278288579",1640116543656,764
96647564,"44a31946-60f2-4da3-9edf-a1c278288579",1640116542847,772
96647563,"44a31946-60f2-4da3-9edf-a1c278288579",1640116542126,801
96647562,"44a31946-60f2-4da3-9edf-a1c278288579",1640116541318,840
96647561,"44a31946-60f2-4da3-9edf-a1c278288579",1640116540506,831
96647560,"44a31946-60f2-4da3-9edf-a1c278288579",1640116539607,760
96647559,"44a31946-60f2-4da3-9edf-a1c278288579",1640116537807,872
96647558,"44a31946-60f2-4da3-9edf-a1c278288579",1640116536907,858
96647557,"44a31946-60f2-4da3-9edf-a1c278288579",1640116536097,883
96647556,"44a31946-60f2-4da3-9edf-a1c278288579",1640116535197,814
