id,user_id,unix_in_ms,ibi
38091251,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962764700000000E+12,827
38091250,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962689600000000E+12,751
38091249,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962612800000000E+12,768
38091248,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962436000000000E+12,719
38091247,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962360500000000E+12,755
38091246,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962282400000000E+12,781
38091245,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962203800000000E+12,786
38091244,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962125300000000E+12,781
38091243,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716962047600000000E+12,777
38091242,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961969100000000E+12,785
38091241,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961889600000000E+12,795
38091240,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961809900000000E+12,797
38091239,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961633600000000E+12,764
38091238,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961567900000000E+12,657
38091237,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961502800000000E+12,651
38091236,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961419200000000E+12,836
38091235,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961255900000000E+12,828
38091234,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961173300000000E+12,826
38091233,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961091100000000E+12,822
38091232,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716961009600000000E+12,815
38091231,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960929200000000E+12,804
38091230,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960848200000000E+12,803
38091229,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960767800000000E+12,804
38091228,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960687200000000E+12,806
38091227,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960605600000000E+12,816
38091226,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960527000000000E+12,786
38091225,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960447700000000E+12,752
38091224,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960368600000000E+12,791
38091223,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960288800000000E+12,798
38091222,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960124000000000E+12,796
38091221,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716960048000000000E+12,760
