"id","userid","time","ibi"
96668138,"44a31946-60f2-4da3-9edf-a1c278288579",1640795261696,796
96668137,"44a31946-60f2-4da3-9edf-a1c278288579",1640795260886,774
96668136,"44a31946-60f2-4da3-9edf-a1c278288579",1640795260166,800
96668135,"44a31946-60f2-4da3-9edf-a1c278288579",1640795259356,798
96668134,"44a31946-60f2-4da3-9edf-a1c278288579",1640795258546,794
96668133,"44a31946-60f2-4da3-9edf-a1c278288579",1640795257736,832
96668132,"44a31946-60f2-4da3-9edf-a1c278288579",1640795256926,808
96668131,"44a31946-60f2-4da3-9edf-a1c278288579",1640795256116,748
96668130,"44a31946-60f2-4da3-9edf-a1c278288579",1640795255306,775
96668129,"44a31946-60f2-4da3-9edf-a1c278288579",1640795254586,791
96668128,"44a31946-60f2-4da3-9edf-a1c278288579",1640795253775,719
96668127,"44a31946-60f2-4da3-9edf-a1c278288579",1640795253055,791
96668126,"44a31946-60f2-4da3-9edf-a1c278288579",1640795252335,734
96668125,"44a31946-60f2-4da3-9edf-a1c278288579",1640795251525,801
96668124,"44a31946-60f2-4da3-9edf-a1c278288579",1640795250715,743
96668123,"44a31946-60f2-4da3-9edf-a1c278288579",1640795249995,834
96668122,"44a31946-60f2-4da3-9edf-a1c278288579",1640795249185,741
96668121,"44a31946-60f2-4da3-9edf-a1c278288579",1640795248375,800
96668120,"44a31946-60f2-4da3-9edf-a1c278288579",1640795247565,771
96668119,"44a31946-60f2-4da3-9edf-a1c278288579",1640795246846,722
96668118,"44a31946-60f2-4da3-9edf-a1c278288579",1640795246125,811
96668117,"44a31946-60f2-4da3-9edf-a1c278288579",1640795245315,773
96668116,"44a31946-60f2-4da3-9edf-a1c278288579",1640795244596,847
96668115,"44a31946-60f2-4da3-9edf-a1c278288579",1640795243611,844
96668114,"44a31946-60f2-4da3-9edf-a1c278288579",1640795242885,823
96668113,"44a31946-60f2-4da3-9edf-a1c278288579",1640795241985,837
96668112,"44a31946-60f2-4da3-9edf-a1c278288579",1640795241265,790
96668111,"44a31946-60f2-4da3-9edf-a1c278288579",1640795240365,857
96668110,"44a31946-60f2-4da3-9edf-a1c278288579",1640795239646,824
96668109,"44a31946-60f2-4da3-9edf-a1c278288579",1640795238658,854
96668108,"44a31946-60f2-4da3-9edf-a1c278288579",1640795237845,838
96668107,"44a31946-60f2-4da3-9edf-a1c278288579",1640795237035,754
96668106,"44a31946-60f2-4da3-9edf-a1c278288579",1640795236225,878
96668105,"44a31946-60f2-4da3-9edf-a1c278288579",1640795235414,843
96668104,"44a31946-60f2-4da3-9edf-a1c278288579",1640795234514,871
96668103,"44a31946-60f2-4da3-9edf-a1c278288579",1640795233795,771
96668102,"44a31946-60f2-4da3-9edf-a1c278288579",1640795232895,878
96668101,"44a31946-60f2-4da3-9edf-a1c278288579",1640795232085,869
96668100,"44a31946-60f2-4da3-9edf-a1c278288579",1640795231185,814
96668099,"44a31946-60f2-4da3-9edf-a1c278288579",1640795230375,850
96668098,"44a31946-60f2-4da3-9edf-a1c278288579",1640795229475,842
96668097,"44a31946-60f2-4da3-9edf-a1c278288579",1640795228665,883
96668096,"44a31946-60f2-4da3-9edf-a1c278288579",1640795227765,866
96668095,"44a31946-60f2-4da3-9edf-a1c278288579",1640795226955,832
96668094,"44a31946-60f2-4da3-9edf-a1c278288579",1640795225965,856
96668093,"44a31946-60f2-4da3-9edf-a1c278288579",1640795225245,842
96668092,"44a31946-60f2-4da3-9edf-a1c278288579",1640795224345,840
96668091,"44a31946-60f2-4da3-9edf-a1c278288579",1640795223534,873
96668090,"44a31946-60f2-4da3-9edf-a1c278288579",1640795222637,826
96668089,"44a31946-60f2-4da3-9edf-a1c278288579",1640795221824,808
