"id","user_id","unix_in_ms","ibi"
185019069,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554709972,909
185019068,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554709072,900
185019067,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554708146,926
185019066,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554707223,923
185019065,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554704754,947
185019064,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554703807,947
185019063,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554702905,902
185019062,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554702032,873
185019061,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554701222,810
185019060,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554700469,751
185019059,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554699708,761
185019058,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554698900,808
185019057,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554698040,860
185019056,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554697156,884
185019055,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554696235,918
185019054,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554695256,979
185019053,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554694251,1005
185019052,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554692403,1063
185019051,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554691506,897
185019050,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554690613,893
185019049,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554689718,895
185019048,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554688831,887
185019047,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554686951,880
185019046,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554686078,873
185019045,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554685214,864
185019044,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554683545,889
185019043,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554682658,887
185019042,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554681750,908
185019041,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554680798,952
185019040,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554679827,971
185019039,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554678832,993
185019038,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554677821,1011
185019037,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554676805,1016
185019036,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554675782,1023
185019035,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554674757,1025
185019034,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554673784,971
185019033,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554672801,983
185019032,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554671749,1052
185019031,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554670602,1147
185019030,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554669516,1086
185019029,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554668518,995
185019028,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554667540,978
185019027,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554666575,965
185019026,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554665600,975
185019025,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554664639,961
185019024,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554662243,926
185019023,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554661334,909
185019022,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554660462,872
185019021,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554659594,868
185019020,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554658712,882
185019019,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554657782,929
185019018,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643554656797,985
