"id","userid","time","ibi"
96667796,"44a31946-60f2-4da3-9edf-a1c278288579",1640794979630,796
96667795,"44a31946-60f2-4da3-9edf-a1c278288579",1640794978821,803
96667794,"44a31946-60f2-4da3-9edf-a1c278288579",1640794978013,801
96667793,"44a31946-60f2-4da3-9edf-a1c278288579",1640794977200,817
96667792,"44a31946-60f2-4da3-9edf-a1c278288579",1640794976390,821
96667791,"44a31946-60f2-4da3-9edf-a1c278288579",1640794975580,830
96667790,"44a31946-60f2-4da3-9edf-a1c278288579",1640794974770,805
96667789,"44a31946-60f2-4da3-9edf-a1c278288579",1640794973961,839
96667788,"44a31946-60f2-4da3-9edf-a1c278288579",1640794973060,826
96667787,"44a31946-60f2-4da3-9edf-a1c278288579",1640794972250,819
96667786,"44a31946-60f2-4da3-9edf-a1c278288579",1640794971440,807
96667785,"44a31946-60f2-4da3-9edf-a1c278288579",1640794970630,807
96667784,"44a31946-60f2-4da3-9edf-a1c278288579",1640794969820,802
96667783,"44a31946-60f2-4da3-9edf-a1c278288579",1640794969010,813
96667782,"44a31946-60f2-4da3-9edf-a1c278288579",1640794968200,802
96667781,"44a31946-60f2-4da3-9edf-a1c278288579",1640794967390,802
96667780,"44a31946-60f2-4da3-9edf-a1c278288579",1640794966670,802
96667779,"44a31946-60f2-4da3-9edf-a1c278288579",1640794965860,846
96667778,"44a31946-60f2-4da3-9edf-a1c278288579",1640794964964,794
96667777,"44a31946-60f2-4da3-9edf-a1c278288579",1640794964151,836
96667776,"44a31946-60f2-4da3-9edf-a1c278288579",1640794963340,823
96667775,"44a31946-60f2-4da3-9edf-a1c278288579",1640794962531,846
96667774,"44a31946-60f2-4da3-9edf-a1c278288579",1640794961630,816
96667773,"44a31946-60f2-4da3-9edf-a1c278288579",1640794960820,834
96667772,"44a31946-60f2-4da3-9edf-a1c278288579",1640794960010,816
96667771,"44a31946-60f2-4da3-9edf-a1c278288579",1640794959200,834
96667770,"44a31946-60f2-4da3-9edf-a1c278288579",1640794958390,771
96667769,"44a31946-60f2-4da3-9edf-a1c278288579",1640794957670,818
96667768,"44a31946-60f2-4da3-9edf-a1c278288579",1640794956770,796
96667767,"44a31946-60f2-4da3-9edf-a1c278288579",1640794956050,798
96667766,"44a31946-60f2-4da3-9edf-a1c278288579",1640794955240,799
96667765,"44a31946-60f2-4da3-9edf-a1c278288579",1640794954430,809
96667764,"44a31946-60f2-4da3-9edf-a1c278288579",1640794953620,812
96667763,"44a31946-60f2-4da3-9edf-a1c278288579",1640794952719,825
96667762,"44a31946-60f2-4da3-9edf-a1c278288579",1640794952000,809
96667761,"44a31946-60f2-4da3-9edf-a1c278288579",1640794951100,817
96667760,"44a31946-60f2-4da3-9edf-a1c278288579",1640794950380,834
96667759,"44a31946-60f2-4da3-9edf-a1c278288579",1640794949480,810
96667758,"44a31946-60f2-4da3-9edf-a1c278288579",1640794948670,824
96667757,"44a31946-60f2-4da3-9edf-a1c278288579",1640794947770,802
96667756,"44a31946-60f2-4da3-9edf-a1c278288579",1640794947050,825
96667755,"44a31946-60f2-4da3-9edf-a1c278288579",1640794946150,812
96667754,"44a31946-60f2-4da3-9edf-a1c278288579",1640794945430,818
96667753,"44a31946-60f2-4da3-9edf-a1c278288579",1640794944530,806
96667752,"44a31946-60f2-4da3-9edf-a1c278288579",1640794943810,824
96667751,"44a31946-60f2-4da3-9edf-a1c278288579",1640794942913,829
96667750,"44a31946-60f2-4da3-9edf-a1c278288579",1640794942280,807
96667749,"44a31946-60f2-4da3-9edf-a1c278288579",1640794941380,817
96667748,"44a31946-60f2-4da3-9edf-a1c278288579",1640794940570,836
96667747,"44a31946-60f2-4da3-9edf-a1c278288579",1640794939670,820
96667746,"44a31946-60f2-4da3-9edf-a1c278288579",1640794938860,816
96667745,"44a31946-60f2-4da3-9edf-a1c278288579",1640794938049,810
96667744,"44a31946-60f2-4da3-9edf-a1c278288579",1640794937329,813
96667743,"44a31946-60f2-4da3-9edf-a1c278288579",1640794936429,847
96667742,"44a31946-60f2-4da3-9edf-a1c278288579",1640794935619,826
96667741,"44a31946-60f2-4da3-9edf-a1c278288579",1640794934720,822
96667740,"44a31946-60f2-4da3-9edf-a1c278288579",1640794933910,811
96667739,"44a31946-60f2-4da3-9edf-a1c278288579",1640794933099,829
96667738,"44a31946-60f2-4da3-9edf-a1c278288579",1640794932289,837
96667737,"44a31946-60f2-4da3-9edf-a1c278288579",1640794931480,834
96667736,"44a31946-60f2-4da3-9edf-a1c278288579",1640794930579,802
96667735,"44a31946-60f2-4da3-9edf-a1c278288579",1640794929769,820
96667734,"44a31946-60f2-4da3-9edf-a1c278288579",1640794928959,834
96667733,"44a31946-60f2-4da3-9edf-a1c278288579",1640794928149,834
96667732,"44a31946-60f2-4da3-9edf-a1c278288579",1640794927339,820
96667731,"44a31946-60f2-4da3-9edf-a1c278288579",1640794926439,825
96667730,"44a31946-60f2-4da3-9edf-a1c278288579",1640794925629,861
96667729,"44a31946-60f2-4da3-9edf-a1c278288579",1640794924730,837
96667728,"44a31946-60f2-4da3-9edf-a1c278288579",1640794924009,830
96667727,"44a31946-60f2-4da3-9edf-a1c278288579",1640794923109,837
96667726,"44a31946-60f2-4da3-9edf-a1c278288579",1640794922299,832
96667725,"44a31946-60f2-4da3-9edf-a1c278288579",1640794921489,833
96667724,"44a31946-60f2-4da3-9edf-a1c278288579",1640794920679,798
96667723,"44a31946-60f2-4da3-9edf-a1c278288579",1640794919869,809
96667722,"44a31946-60f2-4da3-9edf-a1c278288579",1640794919059,820
96667721,"44a31946-60f2-4da3-9edf-a1c278288579",1640794918248,836
96667720,"44a31946-60f2-4da3-9edf-a1c278288579",1640794917349,826
96667719,"44a31946-60f2-4da3-9edf-a1c278288579",1640794916538,816
96667718,"44a31946-60f2-4da3-9edf-a1c278288579",1640794915728,837
96667717,"44a31946-60f2-4da3-9edf-a1c278288579",1640794915011,849
96667716,"44a31946-60f2-4da3-9edf-a1c278288579",1640794914019,816
96667715,"44a31946-60f2-4da3-9edf-a1c278288579",1640794913208,806
96667714,"44a31946-60f2-4da3-9edf-a1c278288579",1640794912399,821
96667713,"44a31946-60f2-4da3-9edf-a1c278288579",1640794911589,801
96667712,"44a31946-60f2-4da3-9edf-a1c278288579",1640794910779,797
96667711,"44a31946-60f2-4da3-9edf-a1c278288579",1640794909968,805
96667710,"44a31946-60f2-4da3-9edf-a1c278288579",1640794909159,810
96667709,"44a31946-60f2-4da3-9edf-a1c278288579",1640794908439,822
96667708,"44a31946-60f2-4da3-9edf-a1c278288579",1640794907538,822
96667707,"44a31946-60f2-4da3-9edf-a1c278288579",1640794906729,826
96667706,"44a31946-60f2-4da3-9edf-a1c278288579",1640794906008,812
96667705,"44a31946-60f2-4da3-9edf-a1c278288579",1640794905109,848
96667704,"44a31946-60f2-4da3-9edf-a1c278288579",1640794904209,833
96667703,"44a31946-60f2-4da3-9edf-a1c278288579",1640794903398,808
96667702,"44a31946-60f2-4da3-9edf-a1c278288579",1640794902589,810
96667701,"44a31946-60f2-4da3-9edf-a1c278288579",1640794901778,825
96667700,"44a31946-60f2-4da3-9edf-a1c278288579",1640794900968,848
96667699,"44a31946-60f2-4da3-9edf-a1c278288579",1640794900068,824
96667698,"44a31946-60f2-4da3-9edf-a1c278288579",1640794899258,803
96667697,"44a31946-60f2-4da3-9edf-a1c278288579",1640794898448,819
96667696,"44a31946-60f2-4da3-9edf-a1c278288579",1640794897638,819
96667695,"44a31946-60f2-4da3-9edf-a1c278288579",1640794896829,823
96667694,"44a31946-60f2-4da3-9edf-a1c278288579",1640794896019,807
96667693,"44a31946-60f2-4da3-9edf-a1c278288579",1640794895208,823
96667692,"44a31946-60f2-4da3-9edf-a1c278288579",1640794894398,824
96667691,"44a31946-60f2-4da3-9edf-a1c278288579",1640794893588,802
96667690,"44a31946-60f2-4da3-9edf-a1c278288579",1640794892778,791
96667689,"44a31946-60f2-4da3-9edf-a1c278288579",1640794891968,813
96667688,"44a31946-60f2-4da3-9edf-a1c278288579",1640794891158,789
96667687,"44a31946-60f2-4da3-9edf-a1c278288579",1640794890349,799
96667686,"44a31946-60f2-4da3-9edf-a1c278288579",1640794889628,771
96667685,"44a31946-60f2-4da3-9edf-a1c278288579",1640794888819,785
96667684,"44a31946-60f2-4da3-9edf-a1c278288579",1640794888008,775
96667683,"44a31946-60f2-4da3-9edf-a1c278288579",1640794887198,804
96667682,"44a31946-60f2-4da3-9edf-a1c278288579",1640794886388,795
96667681,"44a31946-60f2-4da3-9edf-a1c278288579",1640794885668,786
96667680,"44a31946-60f2-4da3-9edf-a1c278288579",1640794884859,791
96667679,"44a31946-60f2-4da3-9edf-a1c278288579",1640794884048,798
96667678,"44a31946-60f2-4da3-9edf-a1c278288579",1640794883328,783
96667677,"44a31946-60f2-4da3-9edf-a1c278288579",1640794882518,799
96667676,"44a31946-60f2-4da3-9edf-a1c278288579",1640794881708,784
96667675,"44a31946-60f2-4da3-9edf-a1c278288579",1640794880811,788
96667674,"44a31946-60f2-4da3-9edf-a1c278288579",1640794880088,810
96667673,"44a31946-60f2-4da3-9edf-a1c278288579",1640794879278,785
96667672,"44a31946-60f2-4da3-9edf-a1c278288579",1640794878468,800
96667671,"44a31946-60f2-4da3-9edf-a1c278288579",1640794877748,765
96667670,"44a31946-60f2-4da3-9edf-a1c278288579",1640794876938,797
96667669,"44a31946-60f2-4da3-9edf-a1c278288579",1640794876128,782
96667668,"44a31946-60f2-4da3-9edf-a1c278288579",1640794875318,789
96667667,"44a31946-60f2-4da3-9edf-a1c278288579",1640794874508,791
96667666,"44a31946-60f2-4da3-9edf-a1c278288579",1640794873788,755
96667665,"44a31946-60f2-4da3-9edf-a1c278288579",1640794873068,828
96667664,"44a31946-60f2-4da3-9edf-a1c278288579",1640794872258,775
96667663,"44a31946-60f2-4da3-9edf-a1c278288579",1640794871448,732
96667662,"44a31946-60f2-4da3-9edf-a1c278288579",1640794870638,767
96667661,"44a31946-60f2-4da3-9edf-a1c278288579",1640794869918,776
96667660,"44a31946-60f2-4da3-9edf-a1c278288579",1640794869108,793
96667659,"44a31946-60f2-4da3-9edf-a1c278288579",1640794868478,817
96667658,"44a31946-60f2-4da3-9edf-a1c278288579",1640794867488,767
96667657,"44a31946-60f2-4da3-9edf-a1c278288579",1640794866768,780
96667656,"44a31946-60f2-4da3-9edf-a1c278288579",1640794865958,766
96667655,"44a31946-60f2-4da3-9edf-a1c278288579",1640794865238,741
96667654,"44a31946-60f2-4da3-9edf-a1c278288579",1640794864517,753
96667653,"44a31946-60f2-4da3-9edf-a1c278288579",1640794863708,820
96667652,"44a31946-60f2-4da3-9edf-a1c278288579",1640794862898,811
96667651,"44a31946-60f2-4da3-9edf-a1c278288579",1640794862088,812
96667650,"44a31946-60f2-4da3-9edf-a1c278288579",1640794861278,794
96667649,"44a31946-60f2-4da3-9edf-a1c278288579",1640794860468,815
96667648,"44a31946-60f2-4da3-9edf-a1c278288579",1640794859658,819
96667647,"44a31946-60f2-4da3-9edf-a1c278288579",1640794858847,808
96667646,"44a31946-60f2-4da3-9edf-a1c278288579",1640794858037,812
96667645,"44a31946-60f2-4da3-9edf-a1c278288579",1640794857227,817
96667644,"44a31946-60f2-4da3-9edf-a1c278288579",1640794856418,826
96667643,"44a31946-60f2-4da3-9edf-a1c278288579",1640794855608,835
96667642,"44a31946-60f2-4da3-9edf-a1c278288579",1640794854798,821
96667641,"44a31946-60f2-4da3-9edf-a1c278288579",1640794853898,819
96667640,"44a31946-60f2-4da3-9edf-a1c278288579",1640794853087,837
96667639,"44a31946-60f2-4da3-9edf-a1c278288579",1640794852278,802
96667638,"44a31946-60f2-4da3-9edf-a1c278288579",1640794851468,815
96667637,"44a31946-60f2-4da3-9edf-a1c278288579",1640794850658,805
96667636,"44a31946-60f2-4da3-9edf-a1c278288579",1640794849851,824
96667635,"44a31946-60f2-4da3-9edf-a1c278288579",1640794849038,812
96667634,"44a31946-60f2-4da3-9edf-a1c278288579",1640794848228,803
96667633,"44a31946-60f2-4da3-9edf-a1c278288579",1640794847418,804
96667632,"44a31946-60f2-4da3-9edf-a1c278288579",1640794846608,817
96667631,"44a31946-60f2-4da3-9edf-a1c278288579",1640794845798,815
96667630,"44a31946-60f2-4da3-9edf-a1c278288579",1640794844988,805
96667629,"44a31946-60f2-4da3-9edf-a1c278288579",1640794844178,813
96667628,"44a31946-60f2-4da3-9edf-a1c278288579",1640794843367,828
96667627,"44a31946-60f2-4da3-9edf-a1c278288579",1640794842558,852
96667626,"44a31946-60f2-4da3-9edf-a1c278288579",1640794841657,826
96667625,"44a31946-60f2-4da3-9edf-a1c278288579",1640794840847,822
96667624,"44a31946-60f2-4da3-9edf-a1c278288579",1640794840038,824
96667623,"44a31946-60f2-4da3-9edf-a1c278288579",1640794839227,847
96667622,"44a31946-60f2-4da3-9edf-a1c278288579",1640794838327,825
96667621,"44a31946-60f2-4da3-9edf-a1c278288579",1640794837517,838
96667620,"44a31946-60f2-4da3-9edf-a1c278288579",1640794836708,843
96667619,"44a31946-60f2-4da3-9edf-a1c278288579",1640794835810,818
96667618,"44a31946-60f2-4da3-9edf-a1c278288579",1640794834997,838
96667617,"44a31946-60f2-4da3-9edf-a1c278288579",1640794834187,824
96667616,"44a31946-60f2-4da3-9edf-a1c278288579",1640794833377,805
96667615,"44a31946-60f2-4da3-9edf-a1c278288579",1640794832568,824
96667614,"44a31946-60f2-4da3-9edf-a1c278288579",1640794831757,810
96667613,"44a31946-60f2-4da3-9edf-a1c278288579",1640794830947,822
96667612,"44a31946-60f2-4da3-9edf-a1c278288579",1640794830136,808
96667611,"44a31946-60f2-4da3-9edf-a1c278288579",1640794829327,812
96667610,"44a31946-60f2-4da3-9edf-a1c278288579",1640794828517,839
96667609,"44a31946-60f2-4da3-9edf-a1c278288579",1640794827617,838
96667608,"44a31946-60f2-4da3-9edf-a1c278288579",1640794826810,816
96667607,"44a31946-60f2-4da3-9edf-a1c278288579",1640794825996,817
96667606,"44a31946-60f2-4da3-9edf-a1c278288579",1640794825186,842
96667605,"44a31946-60f2-4da3-9edf-a1c278288579",1640794824286,838
96667604,"44a31946-60f2-4da3-9edf-a1c278288579",1640794823477,819
96667603,"44a31946-60f2-4da3-9edf-a1c278288579",1640794822667,809
96667602,"44a31946-60f2-4da3-9edf-a1c278288579",1640794821947,811
96667601,"44a31946-60f2-4da3-9edf-a1c278288579",1640794821047,833
96667600,"44a31946-60f2-4da3-9edf-a1c278288579",1640794820237,836
96667599,"44a31946-60f2-4da3-9edf-a1c278288579",1640794819337,819
96667598,"44a31946-60f2-4da3-9edf-a1c278288579",1640794818527,841
96667597,"44a31946-60f2-4da3-9edf-a1c278288579",1640794817717,835
96667596,"44a31946-60f2-4da3-9edf-a1c278288579",1640794816906,835
96667595,"44a31946-60f2-4da3-9edf-a1c278288579",1640794816007,833
96667594,"44a31946-60f2-4da3-9edf-a1c278288579",1640794815197,854
96667593,"44a31946-60f2-4da3-9edf-a1c278288579",1640794814387,844
96667592,"44a31946-60f2-4da3-9edf-a1c278288579",1640794813577,851
96667591,"44a31946-60f2-4da3-9edf-a1c278288579",1640794812677,840
96667590,"44a31946-60f2-4da3-9edf-a1c278288579",1640794811867,847
96667589,"44a31946-60f2-4da3-9edf-a1c278288579",1640794810967,854
96667588,"44a31946-60f2-4da3-9edf-a1c278288579",1640794810067,836
96667587,"44a31946-60f2-4da3-9edf-a1c278288579",1640794809257,833
96667586,"44a31946-60f2-4da3-9edf-a1c278288579",1640794808447,843
96667585,"44a31946-60f2-4da3-9edf-a1c278288579",1640794807637,832
96667584,"44a31946-60f2-4da3-9edf-a1c278288579",1640794806739,864
96667583,"44a31946-60f2-4da3-9edf-a1c278288579",1640794805927,816
96667582,"44a31946-60f2-4da3-9edf-a1c278288579",1640794805026,858
96667581,"44a31946-60f2-4da3-9edf-a1c278288579",1640794804217,818
96667580,"44a31946-60f2-4da3-9edf-a1c278288579",1640794803407,853
96667579,"44a31946-60f2-4da3-9edf-a1c278288579",1640794802597,822
96667578,"44a31946-60f2-4da3-9edf-a1c278288579",1640794801697,795
96667577,"44a31946-60f2-4da3-9edf-a1c278288579",1640794800887,848
96667576,"44a31946-60f2-4da3-9edf-a1c278288579",1640794800077,837
96667575,"44a31946-60f2-4da3-9edf-a1c278288579",1640794799266,826
96667574,"44a31946-60f2-4da3-9edf-a1c278288579",1640794798367,814
96667573,"44a31946-60f2-4da3-9edf-a1c278288579",1640794797557,811
96667572,"44a31946-60f2-4da3-9edf-a1c278288579",1640794796748,850
96667571,"44a31946-60f2-4da3-9edf-a1c278288579",1640794795936,842
96667570,"44a31946-60f2-4da3-9edf-a1c278288579",1640794795126,819
96667569,"44a31946-60f2-4da3-9edf-a1c278288579",1640794794316,840
96667568,"44a31946-60f2-4da3-9edf-a1c278288579",1640794793417,833
96667567,"44a31946-60f2-4da3-9edf-a1c278288579",1640794792606,832
96667566,"44a31946-60f2-4da3-9edf-a1c278288579",1640794791796,828
96667565,"44a31946-60f2-4da3-9edf-a1c278288579",1640794790987,800
96667564,"44a31946-60f2-4da3-9edf-a1c278288579",1640794790176,825
96667563,"44a31946-60f2-4da3-9edf-a1c278288579",1640794789366,770
96667562,"44a31946-60f2-4da3-9edf-a1c278288579",1640794788467,811
96667561,"44a31946-60f2-4da3-9edf-a1c278288579",1640794787749,811
96667560,"44a31946-60f2-4da3-9edf-a1c278288579",1640794786936,807
96667559,"44a31946-60f2-4da3-9edf-a1c278288579",1640794786126,801
96667558,"44a31946-60f2-4da3-9edf-a1c278288579",1640794785406,795
96667557,"44a31946-60f2-4da3-9edf-a1c278288579",1640794784596,791
96667556,"44a31946-60f2-4da3-9edf-a1c278288579",1640794783787,785
96667555,"44a31946-60f2-4da3-9edf-a1c278288579",1640794782976,783
96667554,"44a31946-60f2-4da3-9edf-a1c278288579",1640794782256,784
96667553,"44a31946-60f2-4da3-9edf-a1c278288579",1640794781446,805
96667552,"44a31946-60f2-4da3-9edf-a1c278288579",1640794780636,824
96667551,"44a31946-60f2-4da3-9edf-a1c278288579",1640794779826,823
96667550,"44a31946-60f2-4da3-9edf-a1c278288579",1640794779015,821
96667549,"44a31946-60f2-4da3-9edf-a1c278288579",1640794778115,820
96667548,"44a31946-60f2-4da3-9edf-a1c278288579",1640794777395,814
96667547,"44a31946-60f2-4da3-9edf-a1c278288579",1640794776496,798
96667546,"44a31946-60f2-4da3-9edf-a1c278288579",1640794775689,785
96667545,"44a31946-60f2-4da3-9edf-a1c278288579",1640794774966,795
96667544,"44a31946-60f2-4da3-9edf-a1c278288579",1640794774157,825
96667543,"44a31946-60f2-4da3-9edf-a1c278288579",1640794773346,813
96667542,"44a31946-60f2-4da3-9edf-a1c278288579",1640794772536,807
96667541,"44a31946-60f2-4da3-9edf-a1c278288579",1640794771729,802
96667540,"44a31946-60f2-4da3-9edf-a1c278288579",1640794770916,956
96667539,"44a31946-60f2-4da3-9edf-a1c278288579",1640794769926,748
96667538,"44a31946-60f2-4da3-9edf-a1c278288579",1640794769206,877
96667537,"44a31946-60f2-4da3-9edf-a1c278288579",1640794768306,869
96667536,"44a31946-60f2-4da3-9edf-a1c278288579",1640794767406,718
96667535,"44a31946-60f2-4da3-9edf-a1c278288579",1640794766686,902
96667534,"44a31946-60f2-4da3-9edf-a1c278288579",1640794765786,928
96667533,"44a31946-60f2-4da3-9edf-a1c278288579",1640794764800,855
96667532,"44a31946-60f2-4da3-9edf-a1c278288579",1640794763986,818
96667531,"44a31946-60f2-4da3-9edf-a1c278288579",1640794763176,931
96667530,"44a31946-60f2-4da3-9edf-a1c278288579",1640794761375,681
96667529,"44a31946-60f2-4da3-9edf-a1c278288579",1640794760566,844
96667528,"44a31946-60f2-4da3-9edf-a1c278288579",1640794759666,890
96667527,"44a31946-60f2-4da3-9edf-a1c278288579",1640794758766,985
96667526,"44a31946-60f2-4da3-9edf-a1c278288579",1640794757146,916
96667525,"44a31946-60f2-4da3-9edf-a1c278288579",1640794756246,844
96667524,"44a31946-60f2-4da3-9edf-a1c278288579",1640794754176,846
96667523,"44a31946-60f2-4da3-9edf-a1c278288579",1640794753276,839
96667522,"44a31946-60f2-4da3-9edf-a1c278288579",1640794752556,830
96667521,"44a31946-60f2-4da3-9edf-a1c278288579",1640794751656,819
96667520,"44a31946-60f2-4da3-9edf-a1c278288579",1640794750846,811
96667519,"44a31946-60f2-4da3-9edf-a1c278288579",1640794750036,805
96667518,"44a31946-60f2-4da3-9edf-a1c278288579",1640794749226,797
96667517,"44a31946-60f2-4da3-9edf-a1c278288579",1640794748415,793
96667516,"44a31946-60f2-4da3-9edf-a1c278288579",1640794747695,787
96667515,"44a31946-60f2-4da3-9edf-a1c278288579",1640794746795,779
96667514,"44a31946-60f2-4da3-9edf-a1c278288579",1640794746076,780
96667513,"44a31946-60f2-4da3-9edf-a1c278288579",1640794745356,781
96667512,"44a31946-60f2-4da3-9edf-a1c278288579",1640794744546,723
96667511,"44a31946-60f2-4da3-9edf-a1c278288579",1640794743736,648
96667510,"44a31946-60f2-4da3-9edf-a1c278288579",1640794743106,754
