"id","user_id","unix_in_ms","ibi"
184690520,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478212675,679
184696693,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478212675,679
184690519,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478211002,671
184696691,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478211002,671
184690518,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478210334,668
184696689,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478210334,668
184690517,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478209665,669
184696687,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478209665,669
184690516,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478209000,665
184696684,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478209000,665
184690515,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478208341,659
184696652,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478208341,659
184682299,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478207736,645
184685682,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478207736,645
184682298,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478207086,650
184685681,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478207086,650
184682297,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478206458,628
184685680,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478206458,628
184682296,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478205834,624
184685679,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478205834,624
184682295,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478205189,645
184685678,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478205189,645
184682294,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478203525,662
184685677,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478203525,662
184682293,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478202852,673
184685676,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478202852,673
184682292,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478202170,682
184685675,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478202170,682
184682291,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478201482,688
184685674,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478201482,688
184682290,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478200791,691
184685673,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478200791,691
184682289,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478200096,692
184685672,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478200096,692
184682288,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478199406,690
184685671,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478199406,690
184682287,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478198713,693
184685670,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478198713,693
184682286,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478198021,692
184685669,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478198021,692
184682285,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478197326,695
184685668,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478197326,695
184682284,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478196628,696
184685667,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478196628,696
184682283,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478195929,699
184685666,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478195929,699
184682282,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478195222,707
184685665,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478195222,707
184682281,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478194517,705
184685664,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478194517,705
184682280,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478193817,700
184685663,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478193817,700
184682279,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478193115,699
184685662,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478193115,699
184682278,"a502b54f-5ad0-4e5a-8399-d1e257aa1ec1",1643478192413,702
