id,user_id,unix_in_ms,ibi
39568373,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717221253600000000E+12,688
39568372,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717221185800000000E+12,674
39568371,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717221120400000000E+12,654
39568370,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717221055300000000E+12,651
39568369,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220988800000000E+12,665
39568368,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220847200000000E+12,736
39568367,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220773000000000E+12,742
39568366,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220699800000000E+12,732
39568365,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220628800000000E+12,710
39568364,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220490700000000E+12,689
39568363,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220422700000000E+12,680
39568362,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220355800000000E+12,669
39568361,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220289600000000E+12,662
39568360,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220223100000000E+12,665
39568359,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220155300000000E+12,669
39568358,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220086000000000E+12,693
39568357,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717220015100000000E+12,709
39568356,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219942400000000E+12,727
39568355,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219797700000000E+12,721
39568354,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219726700000000E+12,710
39568353,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219655900000000E+12,708
39568352,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219585600000000E+12,703
39568351,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219514300000000E+12,713
39568350,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219443500000000E+12,707
39568349,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219373700000000E+12,698
39568348,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219304000000000E+12,697
39568347,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219196100000000E+12,689
39568346,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219127800000000E+12,683
39568345,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717219060500000000E+12,673
39568344,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218992800000000E+12,677
39568343,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218926100000000E+12,667
39568342,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218760100000000E+12,658
39568341,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218693800000000E+12,663
39568340,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218626100000000E+12,677
39568339,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218557600000000E+12,685
39568338,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218488800000000E+12,688
39568337,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218420300000000E+12,674
39568336,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218352500000000E+12,678
39568335,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218284600000000E+12,679
39568334,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218216800000000E+12,678
39568333,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218086800000000E+12,640
39568332,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717218023300000000E+12,635
39568331,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717217959800000000E+12,635
39568330,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717217897600000000E+12,622
39568329,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717217835700000000E+12,619
39568328,8a6fe935-e674-4dde-bd93-74e03a530108,1.63717217773500000000E+12,614
