id,user_id,unix_in_ms,ibi
36838559,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856985500000000E+12,463
36838558,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856939500000000E+12,460
36838557,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856893600000000E+12,459
36838556,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856848000000000E+12,456
36838555,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856802100000000E+12,457
36838554,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856756200000000E+12,459
36838553,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856710400000000E+12,458
36838552,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856664800000000E+12,456
36838551,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856619300000000E+12,455
36838550,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856573400000000E+12,457
36838549,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856527900000000E+12,455
36838548,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856483300000000E+12,446
36838547,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856438400000000E+12,449
36838546,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856392700000000E+12,457
36838545,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856346500000000E+12,457
36838544,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856300600000000E+12,459
36838543,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856253800000000E+12,468
36838542,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856207200000000E+12,466
36838541,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856160800000000E+12,464
36838540,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856114300000000E+12,462
36838539,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856068300000000E+12,460
36838538,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716856022300000000E+12,460
36838537,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855976000000000E+12,463
36838536,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855883000000000E+12,467
36838535,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855836200000000E+12,468
36838534,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855789000000000E+12,472
36838533,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855740800000000E+12,482
36838532,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855692400000000E+12,484
36838531,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855643500000000E+12,485
36838530,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855593800000000E+12,497
36838529,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855543800000000E+12,500
36838528,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855493600000000E+12,502
36838527,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855442200000000E+12,514
36838526,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855390000000000E+12,520
36838525,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855338100000000E+12,519
36838524,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855286800000000E+12,513
36838523,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855236800000000E+12,500
36838522,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855139500000000E+12,486
36838521,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855089300000000E+12,502
36838520,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716855038300000000E+12,510
36838519,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854988000000000E+12,503
36838518,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854938100000000E+12,499
36838517,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854887400000000E+12,500
36838516,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854838600000000E+12,488
36838515,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854790000000000E+12,486
36838514,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854740800000000E+12,492
36838513,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854687300000000E+12,535
36838512,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854577300000000E+12,494
36838511,a502b54f-5ad0-4e5a-8399-d1e257aa1ec1,1.63716854530400000000E+12,469
